id_vuelo,numero_vuelo,id_destino,aerolinea,precio_base,fecha_salida,capacidad_total,asientos_disponibles,modelo_avion
12810,FL993600,177,LATAM,210.69,2026-05-02 20:31:55,213,194,Airbus A320
12811,FL782281,53,American Airlines,391.41,2026-05-09 23:22:55,171,107,Airbus A350
12812,FL385371,261,Sky,1182.99,2026-05-15 01:55:09,271,46,Boeing 787
12813,FL187120,295,American Airlines,537.63,2026-04-30 20:54:03,243,61,Airbus A350
12814,FL539300,222,American Airlines,763.99,2026-05-28 01:04:19,166,17,Boeing 737
12815,FL661244,111,American Airlines,530.83,2026-05-28 17:10:31,367,323,Boeing 787
12816,FL932450,172,Sky,100.32,2026-05-14 18:57:09,167,98,Airbus A350
12817,FL774347,27,LATAM,1006.24,2026-05-30 04:51:57,167,13,Airbus A350
12818,FL705708,87,American Airlines,1049.29,2026-05-29 21:19:05,258,78,Airbus A350
12819,FL438421,296,American Airlines,971.62,2026-05-05 03:45:00,215,73,Airbus A350
12820,FL882973,87,Iberia,103.62,2026-05-15 09:17:39,281,266,Airbus A350
12821,FL167253,148,Iberia,459.06,2026-05-02 01:34:12,190,169,Boeing 737
12822,FL881915,227,LATAM,950.16,2026-05-14 13:03:14,363,38,Airbus A350
12823,FL672960,165,Delta,792.97,2026-05-06 09:21:47,216,51,Airbus A320
12824,FL979689,224,Delta,620.98,2026-05-19 14:24:00,396,207,Airbus A350
12825,FL588618,81,American Airlines,892.78,2026-05-19 03:29:24,328,82,Airbus A350
12826,FL681605,218,LATAM,114.3,2026-05-21 05:54:10,183,29,Airbus A320
12827,FL635628,258,LATAM,1053.48,2026-05-06 03:16:07,242,241,Airbus A350
12828,FL657281,23,LATAM,515.36,2026-05-22 17:38:46,364,16,Boeing 787
12829,FL287725,43,LATAM,304.5,2026-05-26 17:50:12,223,102,Boeing 787
12830,FL825539,133,Delta,353.11,2026-05-22 06:26:56,362,56,Boeing 787
12831,FL130543,188,LATAM,172.98,2026-05-26 07:32:53,161,128,Airbus A350
12832,FL208448,114,Avianca,377.91,2026-05-27 04:12:31,296,28,Boeing 787
12833,FL179191,180,American Airlines,602.99,2026-05-08 08:04:25,395,156,Airbus A350
12834,FL959387,212,Delta,801.28,2026-05-18 08:46:38,276,112,Airbus A350
12835,FL843819,35,Delta,119.1,2026-05-17 21:40:24,250,138,Boeing 787
12836,FL623091,281,LATAM,719.44,2026-05-01 02:00:55,302,80,Airbus A320
12837,FL647694,231,American Airlines,300.28,2026-05-02 17:00:31,305,228,Boeing 787
12838,FL707025,146,Iberia,1189.05,2026-05-13 19:25:09,216,14,Boeing 737
12839,FL463359,19,Sky,810.89,2026-05-17 16:24:59,164,88,Boeing 787
12840,FL775136,147,Avianca,842.47,2026-05-03 19:00:12,222,221,Boeing 737
12841,FL726564,10,LATAM,620.83,2026-05-14 13:39:22,182,143,Boeing 787
12842,FL572949,132,LATAM,1014.28,2026-05-20 11:38:47,270,14,Boeing 737
12843,FL592767,295,Delta,744.25,2026-05-25 15:17:47,234,167,Boeing 787
12844,FL704923,158,Delta,949.52,2026-05-22 12:41:31,174,118,Airbus A350
12845,FL321959,259,LATAM,1126.06,2026-05-22 09:31:00,232,132,Boeing 787
12846,FL519983,2,American Airlines,824.84,2026-05-01 22:56:33,377,289,Boeing 737
12847,FL939348,146,Sky,1061.51,2026-05-20 14:08:47,400,71,Airbus A350
12848,FL440828,291,Delta,987.06,2026-05-09 16:17:07,254,114,Airbus A320
12849,FL310809,185,Delta,662.65,2026-05-19 04:17:06,324,118,Airbus A320
12850,FL886106,81,Avianca,911.68,2026-05-06 18:05:15,216,18,Airbus A350
12851,FL552902,253,Iberia,711.3,2026-05-02 18:13:37,281,228,Airbus A350
12852,FL518548,34,Avianca,237.54,2026-05-24 03:47:40,228,205,Boeing 787
12853,FL301554,41,LATAM,862.82,2026-05-19 09:29:19,240,74,Airbus A350
12854,FL760688,141,Delta,1028.71,2026-05-06 23:47:43,224,74,Boeing 787
12855,FL486695,113,American Airlines,252.66,2026-05-08 20:06:16,178,138,Airbus A350
12856,FL599471,219,Sky,804.25,2026-05-06 20:28:26,254,139,Airbus A320
12857,FL549555,280,American Airlines,242.2,2026-05-26 17:00:59,325,44,Airbus A320
12858,FL817072,34,LATAM,789.97,2026-05-13 08:04:05,150,50,Airbus A320
12859,FL264742,197,Sky,570.05,2026-05-13 07:43:35,244,159,Airbus A320
12860,FL328750,295,Sky,466.11,2026-05-26 03:25:53,175,105,Airbus A350
12861,FL741142,17,Iberia,876.64,2026-05-03 17:39:37,249,51,Boeing 737
12862,FL391292,257,Iberia,776.93,2026-05-06 02:59:22,314,45,Boeing 787
12863,FL208813,183,Avianca,343.25,2026-05-18 00:09:31,215,178,Boeing 787
12864,FL463986,188,Sky,737.81,2026-05-14 02:23:24,315,65,Boeing 787
12865,FL678833,139,LATAM,1147.52,2026-05-05 06:15:46,263,232,Boeing 787
12866,FL105100,162,Avianca,1184.34,2026-05-07 17:05:32,331,273,Airbus A350
12867,FL270563,47,Avianca,1050.03,2026-05-05 07:41:50,208,147,Boeing 787
12868,FL691579,67,LATAM,198.54,2026-04-30 20:54:45,275,154,Boeing 737
12869,FL510498,190,Avianca,612.09,2026-05-21 17:46:19,331,54,Boeing 737
12870,FL613376,218,Iberia,277.48,2026-05-22 17:39:52,173,72,Boeing 737
12871,FL740380,270,Sky,1145.4,2026-05-13 11:35:31,306,264,Boeing 737
12872,FL956624,278,LATAM,743.61,2026-05-24 09:48:56,270,260,Boeing 787
12873,FL596684,269,American Airlines,1172.93,2026-05-15 04:16:36,321,277,Airbus A350
12874,FL323642,10,Sky,510.42,2026-05-08 03:56:13,195,134,Boeing 787
12875,FL980326,99,LATAM,733.68,2026-05-07 15:22:23,341,278,Boeing 737
12876,FL685525,102,LATAM,273.66,2026-05-28 02:17:25,212,123,Airbus A320
12877,FL809410,41,Avianca,248.12,2026-05-27 14:41:23,323,197,Airbus A320
12878,FL793407,260,Delta,126.69,2026-05-22 01:25:27,173,171,Airbus A320
12879,FL866409,57,Iberia,744.42,2026-05-21 17:51:04,281,231,Boeing 787
12880,FL834341,180,Delta,1175.61,2026-05-04 06:35:54,391,203,Airbus A350
12881,FL168794,291,American Airlines,542.33,2026-05-13 20:43:05,190,184,Boeing 787
12882,FL726528,48,Sky,1075.63,2026-05-24 11:23:56,324,99,Airbus A350
12883,FL675806,129,Sky,1172.09,2026-05-07 23:31:36,397,352,Airbus A320
12884,FL563062,126,Avianca,977.19,2026-05-29 17:28:53,394,287,Boeing 787
12885,FL208049,213,Delta,151.7,2026-05-16 19:23:07,243,91,Boeing 787
12886,FL438438,143,Iberia,829.75,2026-05-29 20:10:49,198,10,Airbus A320
12887,FL633819,5,Avianca,783.16,2026-05-11 07:41:32,261,209,Airbus A320
12888,FL374266,90,Iberia,1130.76,2026-05-12 06:05:39,353,57,Airbus A350
12889,FL922635,163,American Airlines,703.54,2026-05-26 17:44:54,354,153,Boeing 787
12890,FL696013,103,American Airlines,1163.59,2026-05-12 10:45:13,349,4,Airbus A320
12891,FL593760,19,LATAM,1093.42,2026-05-05 16:28:40,153,55,Boeing 737
12892,FL253711,25,Iberia,695.1,2026-05-02 00:30:24,156,99,Airbus A320
12893,FL969968,165,Delta,287.26,2026-05-03 02:22:49,254,75,Boeing 737
12894,FL752039,288,Delta,972.24,2026-05-28 15:21:03,394,284,Airbus A320
12895,FL516583,232,American Airlines,558.23,2026-05-25 13:26:07,183,118,Airbus A320
12896,FL944632,173,Delta,708.09,2026-05-29 08:05:51,247,46,Boeing 787
12897,FL462311,60,LATAM,674.45,2026-05-17 14:55:42,236,231,Airbus A350
12898,FL744926,124,American Airlines,750.92,2026-05-08 07:57:56,297,258,Airbus A350
12899,FL772089,145,Delta,478.09,2026-05-09 06:54:47,173,44,Airbus A350
12900,FL954689,163,LATAM,447.77,2026-05-12 13:50:20,338,75,Boeing 737
12901,FL239713,236,Avianca,761.05,2026-05-28 16:35:53,327,245,Airbus A320
12902,FL841317,245,LATAM,475.47,2026-05-24 00:13:48,278,270,Boeing 787
12903,FL686384,241,Avianca,596.3,2026-05-13 15:33:05,312,62,Airbus A350
12904,FL939203,54,Delta,795.28,2026-05-11 01:26:17,361,82,Boeing 787
12905,FL892563,267,American Airlines,225.04,2026-05-17 07:40:11,317,32,Airbus A350
12906,FL218261,35,LATAM,402.07,2026-05-30 11:54:47,218,210,Boeing 787
12907,FL454189,140,Sky,1078.89,2026-05-10 13:29:40,326,86,Airbus A320
12908,FL520504,191,LATAM,257.88,2026-05-10 15:42:34,399,116,Boeing 787
12909,FL675552,259,Delta,140.51,2026-05-05 07:22:32,388,232,Airbus A350
12910,FL684462,282,Iberia,443.71,2026-05-27 09:12:28,154,85,Airbus A320
12911,FL894192,295,American Airlines,762.68,2026-05-30 06:54:33,392,344,Boeing 737
12912,FL270056,78,American Airlines,823.07,2026-05-13 00:13:45,165,25,Airbus A320
12913,FL121914,140,Avianca,1159.26,2026-05-05 22:04:01,302,58,Airbus A350
12914,FL840804,109,Iberia,360.48,2026-05-01 20:33:50,366,263,Airbus A320
12915,FL533771,177,Iberia,843.13,2026-05-21 20:18:55,210,100,Boeing 737
12916,FL580001,11,LATAM,799.31,2026-05-02 11:05:59,348,266,Airbus A350
12917,FL479374,296,LATAM,840.19,2026-05-05 20:24:32,278,239,Airbus A350
12918,FL163948,261,American Airlines,481.04,2026-05-25 08:46:39,288,281,Airbus A320
12919,FL646744,62,Sky,1104.31,2026-05-26 03:48:06,276,139,Airbus A350
12920,FL679872,17,Iberia,1050.54,2026-05-17 00:53:26,243,163,Airbus A320
12921,FL646308,257,Iberia,1199.23,2026-05-01 13:44:44,314,217,Airbus A350
12922,FL595308,249,Avianca,1143.99,2026-05-27 22:06:48,214,161,Airbus A350
12923,FL242860,265,LATAM,550.16,2026-05-27 08:41:30,226,178,Boeing 787
12924,FL379139,11,Iberia,310.86,2026-05-08 19:18:21,196,149,Airbus A350
12925,FL265232,218,Sky,548.89,2026-05-14 17:04:51,365,343,Boeing 737
12926,FL310198,9,Delta,128.7,2026-05-18 10:16:10,365,80,Airbus A350
12927,FL225795,209,American Airlines,252.11,2026-05-27 17:40:34,375,234,Airbus A320
12928,FL536844,183,Iberia,234.35,2026-05-16 16:47:13,175,171,Boeing 737
12929,FL304923,274,Iberia,351.44,2026-05-12 21:32:06,245,100,Boeing 737
12930,FL985930,96,Avianca,209.78,2026-05-27 07:40:02,370,228,Airbus A350
12931,FL361913,100,American Airlines,190.67,2026-05-08 00:53:58,271,200,Airbus A350
12932,FL321162,129,Iberia,540.32,2026-05-26 13:22:05,161,110,Boeing 787
12933,FL552573,13,Avianca,962.49,2026-05-17 04:22:18,244,139,Airbus A320
12934,FL370199,45,Iberia,354.94,2026-05-16 03:09:30,374,264,Airbus A350
12935,FL697562,175,Iberia,566.84,2026-05-20 10:38:04,224,92,Boeing 787
12936,FL894078,30,Sky,124.94,2026-05-24 22:55:27,248,196,Boeing 787
12937,FL233596,155,Iberia,161.51,2026-05-09 14:42:43,185,69,Airbus A350
12938,FL721074,294,Avianca,876.3,2026-05-12 01:34:31,276,169,Boeing 737
12939,FL448837,235,Sky,584.55,2026-05-25 18:58:35,289,204,Boeing 787
12940,FL722186,62,American Airlines,485.52,2026-05-08 17:43:21,182,59,Boeing 737
12941,FL872904,118,LATAM,242.62,2026-05-11 22:35:46,396,61,Airbus A320
12942,FL570773,262,LATAM,493.71,2026-05-12 07:06:29,363,358,Boeing 737
12943,FL561343,42,LATAM,495.9,2026-05-25 14:37:52,303,24,Boeing 787
12944,FL650390,71,Delta,450.74,2026-05-27 06:18:04,223,212,Airbus A320
12945,FL229205,133,Iberia,159.13,2026-05-18 23:06:36,168,124,Airbus A350
12946,FL352283,190,Delta,468.78,2026-05-30 10:21:07,316,295,Airbus A350
12947,FL282249,187,Sky,592.63,2026-05-21 08:55:40,166,118,Airbus A320
12948,FL720289,184,Sky,478.77,2026-05-26 08:34:31,278,272,Airbus A350
12949,FL160891,70,LATAM,954.75,2026-05-19 11:10:09,357,38,Airbus A320
12950,FL959455,57,LATAM,296.81,2026-05-06 08:01:44,307,64,Boeing 787
12951,FL235254,122,Avianca,842.16,2026-05-05 06:48:43,297,246,Airbus A350
12952,FL930859,271,Iberia,313.59,2026-05-27 07:40:10,366,334,Airbus A350
12953,FL344203,23,Iberia,392.67,2026-05-07 09:31:51,176,162,Boeing 787
12954,FL687411,190,Iberia,750.37,2026-05-20 15:11:28,290,62,Airbus A350
12955,FL787823,196,Iberia,672.37,2026-05-25 06:39:56,372,273,Airbus A320
12956,FL377208,285,Iberia,326.33,2026-05-20 16:27:19,269,109,Airbus A350
12957,FL262560,237,American Airlines,940.79,2026-05-09 01:05:49,308,216,Airbus A350
12958,FL996244,83,American Airlines,1076.16,2026-05-11 09:17:21,357,159,Airbus A320
12959,FL230467,111,American Airlines,297.28,2026-05-26 13:52:51,325,276,Airbus A350
12960,FL382248,103,American Airlines,159.5,2026-05-17 21:39:22,289,177,Boeing 737
12961,FL747910,210,Iberia,972.78,2026-05-30 02:41:30,231,175,Boeing 787
12962,FL889348,114,Avianca,453.81,2026-05-02 10:12:50,365,95,Airbus A320
12963,FL295833,272,American Airlines,969.41,2026-05-27 23:14:28,312,8,Airbus A350
12964,FL787064,261,LATAM,582.78,2026-05-05 02:45:56,304,177,Boeing 787
12965,FL355548,100,Avianca,1118.45,2026-05-05 04:04:52,251,131,Airbus A320
12966,FL542372,206,Avianca,901.52,2026-05-07 14:20:12,344,262,Airbus A350
12967,FL940042,9,LATAM,581.44,2026-05-25 11:02:30,260,147,Boeing 737
12968,FL294053,32,Avianca,1081.84,2026-05-10 06:36:22,293,239,Airbus A320
12969,FL676046,183,American Airlines,985.53,2026-05-20 14:46:46,313,125,Airbus A350
12970,FL871307,143,Iberia,1018.49,2026-05-23 14:38:23,152,23,Airbus A350
12971,FL840328,272,Sky,1101.26,2026-05-28 19:48:00,362,260,Boeing 737
12972,FL845461,192,American Airlines,290.85,2026-04-30 20:20:00,158,146,Boeing 737
12973,FL581201,226,American Airlines,1199.13,2026-05-19 20:51:30,177,37,Boeing 787
12974,FL421020,51,Avianca,1019.3,2026-05-06 15:13:47,382,0,Airbus A350
12975,FL322614,115,Delta,573.56,2026-05-08 22:24:03,387,343,Boeing 787
12976,FL362780,255,Sky,1170.37,2026-05-17 00:03:52,285,220,Boeing 737
12977,FL217768,144,Avianca,124.47,2026-05-19 10:13:31,173,99,Boeing 787
12978,FL418491,241,Iberia,1142.17,2026-05-04 23:02:19,394,357,Boeing 737
12979,FL134659,168,Sky,854.94,2026-05-02 03:44:54,225,116,Boeing 737
12980,FL388469,229,Avianca,491.29,2026-05-27 17:49:36,399,298,Boeing 737
12981,FL308479,117,American Airlines,885.57,2026-05-18 09:30:36,192,135,Airbus A350
12982,FL271459,287,Sky,443.3,2026-05-06 07:29:00,219,120,Boeing 737
12983,FL165631,11,Sky,1044.79,2026-05-10 05:43:27,331,46,Boeing 737
12984,FL149475,79,Delta,915.75,2026-05-05 20:45:58,328,7,Airbus A350
12985,FL369242,208,Sky,431.6,2026-05-05 18:12:23,264,126,Airbus A320
12986,FL966693,223,Delta,600.23,2026-05-25 20:40:03,339,63,Airbus A320
12987,FL963047,237,LATAM,1127.09,2026-05-11 10:01:09,342,153,Boeing 737
12988,FL389333,11,LATAM,380.35,2026-05-17 14:55:56,353,118,Airbus A350
12989,FL615238,254,Avianca,220.29,2026-05-18 19:33:14,155,20,Boeing 787
12990,FL129375,296,Iberia,1176.3,2026-05-23 18:15:31,346,345,Boeing 787
12991,FL198475,180,Avianca,659.55,2026-05-18 06:17:56,188,150,Airbus A320
12992,FL911079,110,Avianca,744.05,2026-05-16 11:16:58,379,363,Boeing 787
12993,FL742099,48,Avianca,540.41,2026-05-28 14:27:55,359,107,Airbus A320
12994,FL870782,249,Avianca,228.14,2026-05-19 21:02:44,277,27,Airbus A320
12995,FL897070,128,Iberia,1194.88,2026-05-18 21:13:13,242,181,Airbus A320
12996,FL430464,100,Iberia,765.25,2026-05-08 07:18:10,198,163,Airbus A320
12997,FL499647,105,LATAM,1006.09,2026-05-26 16:09:56,239,119,Boeing 787
12998,FL396588,138,American Airlines,883.15,2026-05-24 22:26:33,328,42,Boeing 787
12999,FL972036,267,Avianca,916.76,2026-05-17 06:39:36,183,171,Airbus A320
13000,FL150875,252,Avianca,1047.4,2026-05-14 19:36:16,400,71,Airbus A320
13001,FL850219,194,Iberia,1013.88,2026-05-07 13:49:04,310,237,Boeing 787
13002,FL332145,93,Delta,388.89,2026-05-26 03:30:40,396,79,Airbus A350
13003,FL674072,17,Iberia,253.5,2026-05-23 14:39:03,317,177,Airbus A350
13004,FL800775,267,Sky,459.86,2026-05-25 06:15:02,345,105,Boeing 737
13005,FL252449,291,LATAM,1014.91,2026-05-01 13:18:22,318,152,Boeing 787
13006,FL141624,149,American Airlines,574.94,2026-05-14 21:15:58,333,250,Airbus A320
13007,FL228933,113,American Airlines,518.47,2026-05-22 05:29:13,181,118,Airbus A350
13008,FL383365,300,Delta,869.38,2026-05-04 00:21:39,162,135,Airbus A350
13009,FL418680,167,Sky,775.04,2026-05-20 11:20:54,251,111,Airbus A320
13010,FL292453,223,American Airlines,1007.0,2026-05-17 14:08:04,329,173,Airbus A350
13011,FL368828,72,Iberia,1044.23,2026-05-21 00:00:06,196,8,Boeing 787
13012,FL536958,11,LATAM,416.4,2026-05-18 04:28:15,394,23,Airbus A320
13013,FL679985,238,LATAM,792.1,2026-05-11 12:27:37,266,38,Boeing 787
13014,FL561468,299,Delta,185.03,2026-05-30 09:27:40,255,164,Boeing 737
13015,FL653216,255,LATAM,995.78,2026-05-20 02:34:28,235,22,Airbus A320
13016,FL254871,73,American Airlines,982.72,2026-05-05 07:20:28,333,60,Boeing 787
13017,FL873993,206,Sky,1051.39,2026-05-27 08:26:52,395,143,Airbus A350
13018,FL951457,257,Iberia,1197.84,2026-05-05 15:46:58,399,267,Boeing 737
13019,FL365119,216,Sky,862.66,2026-05-27 21:05:44,379,62,Boeing 737
13020,FL973535,37,Sky,595.49,2026-05-25 20:15:42,300,53,Boeing 787
13021,FL293756,157,Iberia,235.08,2026-05-17 14:20:24,231,42,Airbus A320
13022,FL912167,2,Delta,378.02,2026-05-01 13:59:41,219,131,Boeing 737
13023,FL222769,135,Avianca,765.02,2026-05-04 10:37:21,251,213,Boeing 737
13024,FL998228,215,LATAM,786.92,2026-05-12 23:26:57,324,315,Airbus A350
13025,FL635477,182,Delta,119.54,2026-05-23 19:52:48,400,72,Boeing 787
13026,FL605214,14,Sky,758.75,2026-05-21 22:15:43,174,114,Airbus A320
13027,FL445336,16,American Airlines,811.51,2026-05-09 00:42:04,185,83,Airbus A350
13028,FL484761,143,American Airlines,795.69,2026-05-27 11:16:09,160,102,Boeing 737
13029,FL388787,224,Avianca,495.81,2026-05-16 00:15:09,237,98,Airbus A350
13030,FL244755,115,Iberia,1088.69,2026-05-02 03:49:44,324,106,Boeing 737
13031,FL710665,119,Iberia,649.93,2026-05-14 22:48:27,316,307,Airbus A320
13032,FL645419,164,Avianca,660.14,2026-05-23 11:07:57,310,74,Boeing 787
13033,FL437897,101,Iberia,938.34,2026-05-11 22:03:20,326,293,Boeing 787
13034,FL192970,295,Sky,324.54,2026-05-15 05:25:43,315,171,Boeing 737
13035,FL370861,175,LATAM,923.87,2026-05-20 17:26:00,234,1,Airbus A350
13036,FL237518,249,Avianca,593.62,2026-05-14 06:33:34,225,197,Airbus A320
13037,FL267023,163,Delta,1114.03,2026-05-06 12:55:59,181,169,Airbus A320
13038,FL128847,39,American Airlines,576.76,2026-05-25 03:17:52,394,252,Boeing 737
13039,FL401364,233,American Airlines,1194.19,2026-05-12 18:52:47,234,172,Airbus A320
13040,FL660509,37,Iberia,564.23,2026-05-27 12:02:46,173,38,Airbus A350
13041,FL985469,212,LATAM,663.08,2026-05-12 17:58:25,241,3,Boeing 787
13042,FL269980,161,American Airlines,350.85,2026-05-23 22:52:10,309,234,Boeing 787
13043,FL461701,279,Iberia,588.96,2026-05-08 09:37:15,220,172,Airbus A350
13044,FL602541,290,Avianca,525.72,2026-05-17 20:03:59,323,175,Airbus A320
13045,FL481446,102,Iberia,631.48,2026-05-14 06:27:39,185,70,Boeing 787
13046,FL761528,225,Avianca,864.69,2026-05-18 22:48:34,379,150,Boeing 787
13047,FL961958,106,American Airlines,259.83,2026-05-15 08:44:58,160,35,Airbus A320
13048,FL802776,160,American Airlines,640.43,2026-05-24 19:50:31,359,55,Airbus A350
13049,FL617044,142,American Airlines,1002.76,2026-05-11 21:37:31,325,322,Airbus A350
13050,FL297856,143,Iberia,665.85,2026-05-02 01:34:33,156,131,Boeing 787
13051,FL292394,193,American Airlines,263.1,2026-05-19 17:02:16,386,380,Airbus A320
13052,FL553844,268,LATAM,338.79,2026-05-27 01:00:26,255,226,Airbus A320
13053,FL613551,224,American Airlines,943.26,2026-05-24 01:28:28,343,319,Boeing 787
13054,FL900835,169,Delta,263.1,2026-05-03 23:52:21,273,239,Boeing 787
13055,FL424560,139,Avianca,545.67,2026-05-04 05:47:59,274,37,Boeing 737
13056,FL395716,266,Sky,694.81,2026-05-12 03:43:30,295,135,Boeing 787
13057,FL753823,96,LATAM,196.18,2026-05-14 18:51:36,262,1,Airbus A320
13058,FL562236,189,LATAM,586.98,2026-05-03 09:49:40,232,22,Airbus A320
13059,FL878880,141,Delta,282.82,2026-05-08 11:22:23,296,134,Boeing 737
13060,FL626602,45,Sky,1142.19,2026-05-16 12:16:01,168,153,Boeing 787
13061,FL210240,39,Sky,278.28,2026-05-16 08:03:04,219,97,Airbus A320
13062,FL421147,271,Avianca,810.82,2026-05-01 12:33:08,181,119,Airbus A350
13063,FL795893,277,Iberia,1086.93,2026-05-26 19:17:28,273,129,Airbus A320
13064,FL843511,151,Delta,985.69,2026-05-26 05:58:11,151,108,Boeing 737
13065,FL696726,288,LATAM,294.49,2026-05-29 13:47:01,316,56,Airbus A350
13066,FL751617,98,Iberia,452.39,2026-05-29 20:19:56,304,70,Airbus A320
13067,FL774730,168,Sky,700.82,2026-05-12 22:51:13,162,140,Boeing 787
13068,FL535663,165,Avianca,783.2,2026-05-02 15:41:51,171,109,Boeing 787
13069,FL397003,207,Delta,1077.57,2026-05-18 03:36:43,153,145,Boeing 787
13070,FL171621,254,LATAM,714.35,2026-05-19 07:19:55,261,125,Boeing 737
13071,FL737625,29,Delta,144.66,2026-05-27 10:01:38,326,264,Airbus A350
13072,FL651139,62,Sky,569.43,2026-05-23 21:23:31,190,97,Boeing 737
13073,FL422122,55,Avianca,502.26,2026-05-29 06:41:47,271,215,Airbus A350
13074,FL461467,64,Iberia,832.57,2026-05-23 19:48:16,266,257,Airbus A320
13075,FL803953,7,Sky,299.89,2026-05-12 08:12:21,329,53,Boeing 787
13076,FL401043,299,American Airlines,791.64,2026-05-24 05:01:49,238,62,Boeing 787
13077,FL965024,27,Iberia,503.08,2026-05-13 07:57:41,209,129,Airbus A350
13078,FL387068,19,LATAM,704.75,2026-05-27 22:48:58,330,122,Airbus A320
13079,FL778294,89,American Airlines,956.19,2026-05-12 09:37:03,240,5,Airbus A350
13080,FL169970,24,American Airlines,477.08,2026-05-01 00:05:24,251,196,Boeing 787
13081,FL650507,43,Delta,353.45,2026-05-12 00:34:03,324,257,Boeing 737
13082,FL622453,157,Avianca,1083.69,2026-05-13 19:58:52,226,35,Boeing 737
13083,FL307291,297,LATAM,479.63,2026-05-08 14:48:56,325,130,Airbus A320
13084,FL183610,299,Avianca,586.49,2026-05-12 23:18:13,323,190,Boeing 737
13085,FL938383,199,LATAM,472.2,2026-05-06 02:14:51,262,206,Airbus A350
13086,FL511727,282,Avianca,1105.08,2026-05-07 01:21:10,161,140,Airbus A320
13087,FL997011,250,American Airlines,1126.38,2026-05-04 19:55:20,388,167,Boeing 737
13088,FL517960,18,Iberia,649.03,2026-05-03 09:00:41,266,142,Airbus A350
13089,FL424934,85,Delta,126.37,2026-05-26 13:52:27,330,76,Airbus A320
13090,FL414568,120,LATAM,484.52,2026-05-20 14:23:45,195,13,Boeing 787
13091,FL862150,263,American Airlines,1137.51,2026-05-02 01:41:10,205,53,Airbus A350
13092,FL950568,227,LATAM,810.41,2026-05-24 03:23:08,217,103,Boeing 737
13093,FL929459,176,LATAM,550.11,2026-05-21 08:47:33,155,150,Airbus A320
13094,FL588785,295,Sky,734.62,2026-05-27 10:09:38,170,84,Airbus A320
